NINGBO NINGSHING INTERNATIONAL INC.,0086-574-87287288,0086-574-87237318,,,
FORMLABS,617-702-8476,,"Somerville, MA 02143",Somerville,"35 Medford Street, Suite 101"
KNIFE-XPRESS,855-499-3510,855-499-3511,"Loves Park, IL 61115",Loves Park,5200 Zenith Parkway
"ORATECH, LLC",801-619-0282,801-619-0298,"Riverton, UT 84095",Riverton,10075 South Jordan Gateway
FOCALSPEC LTD.,358-10-2312810,,,,
CADDYWAVE TECHNOLOGY INC.,886-3-485-0453,886-3-485-4145,,,
MICRO-SURFACE FINISHING PRODUCTS INC,563-732-3240,563-732-3390,"Wilton, IA 52778",Wilton,1217 West 3rd Street
IQLP,781-569-3127,,"Woburn, MA 01801",Woburn,10M Commerce Way
"SHENMA INDUSTRIAL CO., LTD.",378-329-2259,037-539-21746,,,
ATP ADHESIVE SYSTEM AG,41-43888-1515,41-43888-1510,,,
"SUZHOU ARMORD ALLOY MATERIALS CO., LTD.",86--512-53981388,86--512-53981500,,,
PROP 65 PROTECTION PROGRAM,202-974-5280,202-296-7005,"Washington, DC 20006",Washington,"1425 K. St., NW, Suite 500"
PHOSEON TECHNOLOGY,734-576-1010,503-439-6408,"Hillsboro, OR 97124",Hillsboro,7425 NW Evergreen Pkwy
"LUOYANG JIANYUAN MOULD MANUFACTURE CO., LTD.",86-37967758299,86-37967758219,,,
"SHANGHAI BENXU PRECISION MOULD CO., LTD.",86-21-31270055,86--21-31271770,,,
HAITENG FLUORINE PLASTIC PRODUCT FACTORY,86-511-88211321,86--511-88358251,,,
"YANGZHOU XUANCHENG FILTER SCREEN CO., LTD.",051-4-86546566,051-4-86546565,,,
"ZHOUSHAN JINLI SCREW INDUSTRY CO., LTD.",0086-580-8230057,0086-580-8053150,,,
"SHANGHAI JIAHAO MACHINERY CO., LTD.",86--21-61439277,021-614-39379,,,
"ZHANGJIAGANG LIANXIN PLASTICS MACHINERY CO., LTD.",512-583-42949,512-589-87572,,,
"DONGGUAN LIUYU PLASTIC & RUBBER PRODUCTS CO., LTD.",769-820-21987,769-820-21310,,,
E-LUCK PLASTIC MASTERBATCH MANUFACTORY,86--0752-6896758,86--0752-6896611,,,
THE CENTER FOR REGENERATIVE DESIGN & COLLABORATION CRDC (AGUA-COSTA RICA),(506) 8559-0575,,,,
"TECH-TOOL SOURCING CO., LTD.",522-147-7998,86--21-50901910,,,
"ANHUI DELP INFORMATION & TECHNOLOGY CO., LTD.",86--186-55053969,86--551-63622945,,,
NINGBO HONGYAN PACKING MATERIAL,86--574-86591877,86--574-86593198,,,
"CHANGZHOU CHANGLANG GEARBOX CO., LTD.",86--519-86488598,86--519-86733598,,,
"GUANGDONG KAIMING ENGINEERING CO., LTD.",575-836-02388 ,757-8360 3607,,,
"TAIZHOU HUANGYAN YISEN MOULD CO., LTD.",86-576-84238668,86--576-84080016,,,
"TAIZHOU SANLIAN MOULD & INDUSTRY CO., LTD.",86--576-84813333,86--576-84805688,,,
"ZHANGJIAGANG KIWEX MACHINERY CO., LTD.",86--512-58516000,86--512-58515988,,,
"ZHEJIANG JIANDA MACHINERY CO., LTD.",86--577-65159955,86--577-65599887,,,
"DONGGUAN INZE INDUSTRIAL CO., LTD",+86-769-3883-5199,+86-769-8564-0360,,,
"NTT MOULD CO., LTD.",+86-755-8236 8859,+86-755-8276 2734,,,
ADVANCED SOLUTIONS MOLD (SHENZHEN) LTD.,86-0755-8521-8990,860-755-8521-8991,,,
KIEFER WERKZEUGBAU GMBH,49--0-7138-9732-0,49--7138-9732-90,,,
HTW FORMEN U. FERTIGUNGSTECHNIK GMBH,43--0-5550-20166,43--0-5550-201664,,,
"GUANGDONG KELON MOULD CO., LTD.",86--757-28362159,86--757-28362305,,,
"ZHANGJIAGANG PET ALL MACHINERY CO., LTD.",86--512-58233144,86--512-58340844,,,
"SHANXI TIANGANG SINO-SCIENCE TECHNOLOGICAL DEVELOPMENT CO., LTD.",86--358-7820959,86--358-7820958,,,
"INNOVA (TIANJIN) CHEMICAL CO., LTD.",86--22-23123092,86--22-23123093,,,
"SHANGHAI JIUTA CHEMICAL CO., LTD.",+86--21-52042175,+86--21-52042152,,,
"SINOVA SPECIALTIES, INC.",704-807-3411,704-780-1188,"Charlotte, NC 28271",Charlotte,P. O. Box 77362
ANAIP (SPANISH ASSOCIATION OF PLASTICS INDUSTRY),34--91-713-0811,,,,
"RECYCLING EQUIPMENT, INC.",704-325-3535,704-325-3537,"Newton, NC 28658",Newton,2052 Industrial Drive
BASAR AGIR MAKINA SAN. VE TIC. LTD. STI.,90--212-876-0386,90--212-875-2686,,,
GEMA ELEKTRO PLASTIK VE ELEKTRONIK SAN DIS TIC A.S.,90--232-251-5041,90--232-258-0011,,,
ISTANBUL CHEMICALS AND CHEMICAL PRODUCTS EXPORTERS' ASSOCIATION,90-212- 454 0979,90-212- 454 0046,,,
KUATRO PLASTIK MAKINA SAN. VE TIC. LTD STI.,90--212-858-1980,90--212-858-1982,,,
MARMARA PET LEVHA VE PLASTIK SAN. TIC. LTD. STI.,90--212-699-7470,90--212-699-7453,,,
MASKOM PLASTIK SAN. TIC. LTD. STI.,90--262-658-00-58,90--262-658-9111,,,
ROBOPLAS PLASTIK OTOMASYON SIST. INS. SAN. TIC. LTD. STI.,90--212-486-2873,90--212-486-2875,,,
"QINHAN AUTO TOOLING TECHNOLOGY CO., LTD.",86--769-89055988,86--769-89055877,,,
ALBAYADER PACK QATAR,0-9-74-441-143-56,009-74-441-143-57,,,
AL HAYA PLASTIC FACTORY,97--444-437-496,97--444-319-312,,,
AL HODAIFI CABLE COMPOUNDING CO.,97--440-293-115,97--440-293-102,,,
QATAR PLASTIC PRODUCTS COMPANY W.L.L.,97--444-770-815,97--444-770-896,,,
QATAR INTEGRATED PLASTIC BAGS FACTORY. WLL,97--444-72-6232,97--444-675626,,,
TISAN ENGINEERING PLASTICS LTD. CO.,90--216-429-36-65,90--216-312-1478,,,
"CHANGZHOU PULAIKE HONGMEI MASTERBATCH CO., LTD.",86-519-85915283,86-519-85915333,,,
EMERALD PACIFIC RESOURCES,877-656-6618,,"San Francisco, CA 94104",San Francisco,"548 Market Street, Suite 78529"
WIPA WERKZEUG UND MASCHINENBAU GMBH,49--2563-205850,49--2563-2058520,,,
WORLD STAR INDUSTRY LIMITED,86--159-89476099,86--755-29376659,,,
"BAODING LUCKY CHEMICAL CO., LTD.",86--312-7922831,86--312-7922233,,,
"JINAN YUXING CHEMICAL CO., LTD.",86--531-67612768,86--531-67612681,,,
OMP (ONE MOVING PART),802-280-8153,,"Swanzey, NH 03446",Swanzey,152 Talbot Hill Road
"GREENPACK, LLC",305-285-7240,,"Miami, FL 33131",Miami,"1395 Brickell Ave., Suite 700"
"YOUNG INDUSTRIES, INC",570-546-3165,570-546-1888,"Muncy, PA 17756",Muncy,16 Painter Street
ENGRAVING SYSTEMS SUPPORT,352-567-2981,352-567-0108,"Dade City, FL 33523",Dade City,14350 10th Street
REDWAVE SOLUTIONS US,347-284-0182,,"New York, NY 10017",New York,"228 East 45th Street, Suite 9E"
"CMEC GENERAL MACHINERY IMP. & EXP. CO., LTD.",86--10-63481560,86--01-63483320,,,
"JINHUA YONGHE FLUOROCHEMICAL CO., LTD.",86--159-57924498,86--579-83186717,,,
"NINGBO HAIJING PLASTIC MACHINERY CO., LTD.",86--574-62516518,86--574-58127152,,,
"NINGBO HWAMDA MACHINERY CO., LTD.",86--574-86176630,86--574-86228918,,,
"SHANGHAI XINNI INTERNATIONAL TRADE CO., LTD.",86--573-83963966,86--573-83963960,,,
"ZHEJIANG JIAAO ENPROTECH STOCK CO., LTD.",86--573-88623097,86--573-88623119,,,
TANK CONNECTION,620-423-3010,620-423-3999,"Parsons, KS 67357",Parsons,3609 N. 16th St.
MUCELL EXTRUSION LLC,859-647-8861,,"Woburn, MA 01801",Woburn,212 West Cummings Park
"SOTECH MACHINERY CO., LTD.",86--0760-23380975,86--760-23112733,,,
"ZHENG JIANG AUTOMATION (JIANGSU) CO., LTD.",86--527-83511366,86--527-83511367,,,
"ANSYS, INC.",724-746-3304,724-514-9494,"Canonsburg, PA 15317",Canonsburg,2600 Ansys Drive
POLIMEROS NACIONALES S.A. DE C.V.,555-362-5360,,,,
SPILL KING,561-575-2348,561-776-4655,"Jupiter, FL 33458",Jupiter,"130 Juno Street, Suite #1"
GLOBAL PLASTICS SUMMIT,877-413-5187,,"Washington, DC 20005",Washington,"1425 K. St., NW, Suite 500"
AXIUM INC.,514-352-0500,514-352-2121,,,
BREPLAST SPA,+39-0385-277099,+39-0385-246956,,,
"JIANGSU JUBILANT IMPORT & EXPORT CO., LTD.",86-519-86371307,86-519-86371307,,,
KATALYST - ERP,708-743-2024,847-425-4311,"Evanston, IL 60201",Evanston,"500 Davis Street, Suite 801"
"SIRMAX NORTH AMERICA, INC.",39--049-944111,39--049-9441112,"Carmel, IN 46032",Carmel,"12800 N. Meridian St., Suite 300"
"TAIZHOU HUANGYAN R&D PLASTIC MOULD CO., LTD",86--576-84352333,86--576-84352345,,,
WEIHAI CY DENDRIMER TECHNOLOGY CO. LTD.,008-6-631-5582236,008-6-631-5987348,,,
"DONGGUAN CITY XIANGZHEN MOLD PARTS CO., LTD",+86-(0)769-83516188,+86-(0)769-83510866,,,
"TAIZHOU HUANGYAN SEACO MOULD CO., LTD.",00--86-150-686-531-52,00--86-576-540-879-26,,,
INTERNATIONAL PACKAGING COMPANY LLC,504-362-5183,504-362-2575,"Gretna, LA 70056",Gretna,2 Wildwood Rd.
"HENAN AUSUN MACHINERY CO., LTD.",86--373-8878807,86--373-8878677,,,
"CHAMPION (SHANGHAI) IMP. & EXP. CO., LTD.",86--139-16922331,86--21-39983000,,,
VM VERLAG GMBH,49--221-439256,49--221-438121,,,
"JUNHUA HIGH PERFORMANCE PLASTICS (PEEK) PRODUCTS CO., LTD.",86--519-86228816,86-519-86228876,,,
"TAIZHOU HUANGYAN MEIDING MOULD CO., LTD.",86--576-84032626,86--576-84032625,,,
HURMAK PLASTICS MACHINERY,90--262-251-3031,90--262-751-3034,,,
GLOWLIT,609-455-3105,,"New York, NY 10027",New York,"2300 Frederick Douglass Blvd., Apt 10A"
QTEK LLC,906-523-4186,,"Chassell, MI 49916",Chassell,20316 Chassell Painesdale Rd.
"SOCEM, SA",+35-124-4009900,+35-124-4009924,,,
"UEPRO, LDA",+35-126-6575000,+35-126-6575001,,,
"MD MOLDES, MANUEL DOMINGUES, LDA",+351-244829200,+351-244829209,,,
"LIAONING LIANGANG CHEMICALS CO., LTD.",86--418-7675988,76--419-7675289,,,
MAKLAUS S.R.L.,39--033-11550146,39--033-21840232,,,
APPLIED NANOSTRUCTURED SOLUTIONS LLC,410-682-1377,,"Baltimore, MD 21220",Baltimore,2323 Eastern Blvd.
B & H TOOL COMPANY LLC,760-471-8949,760-471-4979,"San Marcos, CA 92078",San Marcos,285 Pawnee Street
"TAIXING YOUNGSUN FL-PLASTICS CO., LTD.",86--523-87590210,86--523-87593398,,,
"ZHEJIANG DEQING CONCEPTFE PLASTIC PRODUCTS CO., LTD.",532-582-1200,572-828-6292,,,
"TAIZHOU TENGNUO MOULD CO., LTD.",86--576-84751999,86--576-8916966,,,
SEITZ LLC,860-489-0476,,"Torrington, CT 06790",Torrington,212 Industrial Lane
"TAIYUAN YAMING PLASTICS MACHINERY TECHNOLOGY CO., LTD.",+86--351-8717246,+86--351-8717481,,,
CONSULTEX SYSTEMS INC.,864-579-2900,,"Spartanburg, SC 29307",Spartanburg,"P.O. Box 5751, 2398 Cannons Campground Rd."
FOUR CORNERS ENGINEERING,321-806-4761,321-406-0230,"Cocoa, FL 32922",Cocoa,"833 N. Cocoa Blvd, Ste C"
AUTOSOL LLC,800-314-5545,512-266-6518,"Austin, TX 78734",Austin,PO Box 340358
CE PRECISION INC.,919-720-1761,,"Cary, NC 27513",Cary,232 High House Road
ACCURATE MOULD TECHNOLOGY LTD,86--755-23271109,86--755-26644479,,,
"TAIZHOU HUANGYAN JIEKEN MOULD & PLASTIC CO., LTD.",00--86-576-89169333,00--86-576-89169339,,,
"JINHAO MOULD & PLASTIC TECHNOLOGY (SHANGHAI) CO., LTD.",86--21-57565138,86--21-57560511,,,
"ZHANGJIAGANG COFINE MACHINERY CO., LTD.",86--512-58662047,86--512-58529822,,,
"WENZHOU ZHUDING MACHINE CO., LTD.",86--137-06638598,86--577-63662639,,,
"WAH POLY MOLD TECHNOLOGIES CO., LTD.",86--755-27337638,86--755-27227628,,,
ATLANTIS PRODUCTS PVT LTD.,91--2714-248344,,,,
GABBAR ENGINEERING CO.,91--79-258330971,91--79-25832000,,,
GLOBAL RECYCLING LLC DBA GLOBAL PLASTICS,908-203-5900,908-203-5922,"Bridgewater, NJ 08807",Bridgewater,"36 S Adamsville Road, Suite 6"
"BIOLOGIQ, INC.",208-357-9650,208-379-6009,"Idaho Falls, ID 83404",Idaho Falls,2400 E. 25th St.
CAKIRLAR PRINTING PACKAGING LTD. CO.,+90--212-671-5454,+90--212-671-5200,,,
SAGAR POLYTECHNIK LTD.,91-2827-287908,91-2827-287909,,,
"APPLIED TECHNICAL SERVICES, INC.",678-444-2830,770-424-6415,"Marietta, GA 30062",Marietta,1049 Triad Court
AGIPLAST,33--235-720789,33--235-721-553,,,
ISCAR,702-272-2666,702-538-9180,"Las Vegas, NV 89102",Las Vegas,3305 Spring Mountain Road
"QUICKMOLD, LLC",480-704-4245,,"Gilbert, AZ 85298",Gilbert,"3076 E. Chandler Heights, Suite 103"
NAVRANG MACHINERY PVT. LTD.,91--079-25890251,,,,
S.C.S. SOCIETA COSTRUZIONE STAMPI SRL,39--0731-60028,39--0731-605154,,,
KOREA PACK,822-785-4771,822-785-6117,,,
"SHARKLET TECHNOLOGIES, INC.",720-859-4184,,"Aurora, CO 80045",Aurora,12635 E. Montview Blvd.
AL BAYADER INTERNATIONAL,971-6-5340303,971-6-5340403,,,
ACMA SERVICE SRL,39-0-535-350-600,39-0-532-354-378,,,
CACCIA ENGINEERING SRL,39--0331-707070,39--0331-234021,,,
HAMAMATSU CORPORATION,908-231-0960,908-231-1539,"Bridgewater, NJ 08807",Bridgewater,360 Foothill Rd
W.H. THOMAS OIL CO. INC.,205-755-2610,205-755-0201,"Clanton, AL 35046",Clanton,702 Greasy Ridge Road
TSV ADHESIVE SYSTEMS INC,800-552-0299,,"Frankfort, IL 60423",Frankfort,9411 Corsair Rd
"UNISENSOR USA, INC.",404-885-5725,404-885-5701,"Atlanta, GA 30309",Atlanta,1170 Peachtree St Suite 1200
"EARTH VISION INDUSTRIES, LLC",415-578-6999,,"Tiburon, CA 94920",Tiburon,"1 Blackfield Drive, Suite 317"
"HEBEI XINGYU CHEMICAL CO., LTD.",86--311-85299881,86--311-85299921,,,
OCEAN RECOVERY ALLIANCE,852-2803-0018,,,,
"PVA TEPLA AMERICA, INC.",951-270-3945,,"Corona, CA 92879",Corona,251 Corporate Terrace Street
CONTECH,316-722-6907,316-722-2976,"Goddard, KS 67052",Goddard,1756 S 151st St. W
INTEX TOOLING TECHNOLOGIES,289-840-1095,289-840-1091,,,
NPE LOUNGE,202-974-5200,202-296-7005,"Washington, DC 20006",Washington,"1425 K. St., NW, Suite 500"
IMANPACK PACKAGING & ECO SOLUTIONS SPA,39 0445 578811,39 0445 575111,,,
KORSINI-SAF AMB. SAN. TIC. A.S.,+90-232-251-3848,+90-232-251-7327,,,
GNATA FILIPPO S.R.L.,+39-(035)-34-33-09,+39-(035)-34-62-57,,,
WIN THRU OLT / ODYSSEY LOGISTICS & TECHNOLOGY,855-946-4739,,"Danbury, CT 06810",Danbury,30 Old Ridgebury Road
PREVIERO N. SRL,+39 031 63491250,+39 031 63491217,,,
SACMI,+39 0542 607 111,+39 0542 642 354,,,
WELEX,215-542-8000,,"York, PA 17402",York,1203 Eden Road
AMERICAN KUHNE,401-326-6200,,"Ashaway, RI 02804",Ashaway,401 Main Street
SYSMETRIC,+972-4-6069700,+972-4-6405911,,,
COPERION K-TRON,856-589-0500,856-582-3937,"Sewell, NJ 08080",Sewell,590 Woodbury Glassboro Rd
"MANNER USA, INC.",770-449-1820,770-449-1821,"Lawrenceville, GA 30043",Lawrenceville,1105 Progress Industrial Blvd.
PLASTICS BUSINESS MAGAZINE,785-271-5801,785-271-6404,"Topeka, KS 66614",Topeka,"2150 SW Westport Dr., Ste. 101"
PEARL TECHNOLOGIES INC.,315-365-3742,315-365-3433,"Savannah, NY 13146",Savannah,13297 Seneca Street
STF GROUP,864-464-0007,864-463-4670,"Spartanburg, SC 29304",Spartanburg,PO Box 5561
METTLER TOLEDO SAFELINE,813-889-9500,,"Tampa, FL 33634",Tampa,6005 Benjamin Road
METTLER TOLEDO HI-SPEED,607-257-6000,,"Ithaca, NY 14850",Ithaca,5 Barr Road
BRABENDER MESSTECHNIK GMBH & CO. KG,0049 203 998190,0049 203 9981922,,,
BD PLAST FILTERING SYSTEM S.R.L.,39 0532 88 8853,39 0532 88 8812,,,
STIELER KUNSTSTOFF SERVICE GMBH,+49 5321 33455-0,+49 5321 33455-9,,,
MAIN TECH SRL,+39 0 4151 90537,+39 0 4151 71321,,,
MONROE MOLD LLC,734-241-6898,734-241-7932,"Monroe, MI 48161",Monroe,1402 W. Seventh St.
AA RETAINED SEARCH,803-932-2000,803-932-2000,"Chapin, SC 29036",Chapin,PO Box 996
"AMERICAN CUTTING EDGE, A DIVISION OF CB MANUFACTURING",937-866-5986,937-528-2006,"Miamisburg, OH 45342",Miamisburg,4475 Infirmary Road
PACKSYS GLOBAL AG,+41 55 253 37 00,+41 55 253 37 99,,,
KIEFEL GMBH,+49 8654 78-182,+49 8654 78-490,,,
BRUECKNER MASCHINENBAU GMBH & CO. KG,+49 8662 63-0,+49 8662 63-9101,,,
UNICOR GMBH,+49 0 9521-956-116,+49 0 9521-956-195,,,
ARTEC MACHINERY GMBH,864-464-0007,864-463-4670,"Spartanburg, SC 29304",Spartanburg,PO Box 5561
RIVERDALE GLOBAL,610-358-2900,610-358-9200,"Aston, PA 19014",Aston,11 Crozerville Rd.
MTM SYSTEMS,314-567-3100,314-567-3466,"St. Louis, MO 63132",St. Louis,1643 Lotsie
KALWAR GROUP,011-49-5201-859161,,,,
MOLD-MASTERS,905-877-0185,905-873-2818,,,
DME,248-398-6000,888-808-4363,"Madison Heights, MI 48071",Madison Heights,29111 Stephenson Highway
AMERICAN INJECTION MOLDING INSTITUTE,866-344-9694,,"Erie, PA 16511",Erie,1524 East 10th Street
DINAMEC SYSTEMS,770-421-1181,770-421-8611,"Acworth, GA 30101",Acworth,4285 McEver Industrial Drive NW
UNILOY BLOW MOLDING,800-419-7771,517-423-6827,"Tecumseh, MI 49286",Tecumseh,5550 Occidental Hwy
MORETTO US LLC,614-530-0440,,"Columbus, OH 43228",Columbus,1715 Westbelt Drive
AMETEK CHATILLON,727-538-6000,,"Largo, FL 33773",Largo,8600 Somerset Drive
"MEADOWORKS, LLC",847-640-8580,847-413-1112,"Schaumburg, IL 60173",Schaumburg,935 National Parkway
TOOLING U-SME,216-706-6600,216-706-6601,"Cleveland, OH 44114",Cleveland,"3615 Superior Avenue East, Building 44, 6th Floor"
BLACK LINE GROUP,763-550-0111,763-201-5991,"Plymouth, MN 55447",Plymouth,3030 Harbor Lane N Suite 216
ARTHUR J. GALLAGHER & CO.,844-413-5871,,"Westchester, IL 60154",Westchester,"2315 Enterprise Drive, Suite 105"
SENTRY INSURANCE,715-346-7272,715-346-6237,"Stevens Point, WI 54481",Stevens Point,1800 Northpoint Drive
"SIRIANI & ASSOCIATES, INC.",800-554-0005,800-554-5049,"Costa Mesa, CA 92626",Costa Mesa,"3505 Cadillac Ave., F3"
IREGULATORY,561-989-7291,561-989-0488,"Boca Raton, FL 33487",Boca Raton,"1060 Holland Drive, Suite G"
BINOVA SRL,0039 0321 94128,0039 0321 961014,,,
STARLINGER RECYCLING TECHNOLOGY,430-159-9550,,,,
STARLINGER VISCOTEC,+43-(0)7232-3817-0,,,,
NORDSON XALOY INCORPORATED,724-656-5600,724-656-5620,"New Castle, PA 16101",New Castle,1399 County Line Road
"DYNA-PURGE DIV. OF SHUMAN PLASTICS, INC",716-685-2121,716-685-3236,"Depew, NY 14043",Depew,35 Neoga St.
BRUECKNER SERVTEC GMBH,490-866-2630,+49 (0) 8662 63-9370,,,
ZAMBELLO USA,973-696-4330,973-694-0551,"Wayne, NJ 07470",Wayne,55 Haul Road
SUNWELL GLOBAL LTD.,509-454-4578,509-454-4598,"Union Gap, WA 98903",Union Gap,1601 West Pine Street
JDL TECHNICAL SERVICES,519-919-7391,,,,
"CREAPRINT USA, CORP.",786-369-7398,305-477-4050,"Miami, FL 33122",Miami,3325 N.W. 70th Avenue
"NORDSON EXTRUSION DIES INDUSTRIES, LLC",715-726-1201,715-726-2205,"Chippewa Falls, WI 54729",Chippewa Falls,911 Kurth Road
NORDSON BKG GMBH,+49 251 26501 0,+49 251 26501 98,,,
NORDSON PPS GMBH,+49 251 21405 0,+49 251 21405 667,,,
FOBOHA (SUZHOU) CO. LTD.,+86 512 66901756,+86 512 6690 1750,,,
"MAXCESS (WEBEX, FIFE, TIDLAND, MAGPOWR)",405-755-1600,405-755-8425,"Oklahoma City, OK 73126",Oklahoma City,PO Box 26508
BENVENUTI EQUIPMENT CO.,813-663-0232,813-663-9205,"Tampa, FL 33619",Tampa,1861Massaro Blvd.
SYTRAMA,302-328-8020,302-328-8036,"New Castle, DE 19720",New Castle,311 Carroll Drive
OMV MACHINERY SRL,+39 0 458 394 263,,,,
ENTEX RUST & MITSCHKE GMBH,+49 234 891 22 0,+49 234 891 22 99,,,
BYK USA INC.,203-265-2086,,"Wallingford, CT 06492",Wallingford,524 South Cherry Street
COMERIO ERCOLE SPA,+39 0331 488411,+39 0331 488421,,,
PLASTIBLOW SRL,+39-02-48012102,,,,
WALTON-STOUT/AEC,262-641-8600,,"New Berlin, WI 53151",New Berlin,2900 S. 160th Street
COLORTRONIC NORTH AMERICA/AEC,262-641-8600,,"New Berlin, WI 53151",New Berlin,2900 S. 160th Street
ZHAFIR PLASTICS MACHINERY,+49 0 943894120,,,,
HAITIAN PLASTICS MACHINERY,+86 574 86177242,,,,
WELL-LIH,+86 5745822,,,,
"SHINI USA, DIVISION OF BUDZAR INDUSTRIES",440-530-1000,440-918-0606,"Willoughby, OH 44094",Willoughby,38241 Willoughby Parkway
METTLER TOLEDO INC.,800-638-8537,,"Columbus, OH 43240",Columbus,1900 Polaris Parkway
INEOS ABS (USA) CORP.,513-467-2209,513-467-2241,"Addyston, OH 45001",Addyston,356 Three Rivers Parkway
ATHENA AUTOMATION LTD.,905-265-0277,905-265-7858,,,
ZERMA,815-477-2800,,"Crystal Lake, IL 60014",Crystal Lake,340 Commerce Drive
RAM OPTICAL INSTRUMENTATION,585-758-1300,,"Rochester, NY 14621",Rochester,1175 North St.
QUALITY VISION INTERNATIONAL (QVI),585-544-0450,,"Rochester, NY 14621",Rochester,850 Hudson Avenue
OPTICAL GAGING PRODUCTS (OGP),585-544-0400,585-544-0131,"Rochester, NY 14621",Rochester,850 Hudson Avenue
CERTIFIED COMPARATOR PRODUCTS (CCP),585-758-1300,,"Rochester, NY 14621",Rochester,1175 North St.
POLIVINIL ROTOMACHINERY S.P.A.,+39 0321 772021,+39 0321 772027,,,
VINYL INSTITUTE,202-765-2200,,"Washington, DC 20006",Washington,"1747 Pennsylvania Ave NW, Suite 825"
SPI FLEXIBLE VINYL PRODUCTS DIVISION,202-974-5200,,"Washington, DC 20005",Washington,"1425 K Street, N.W., Suite 500"
RESILIENT FLOOR COVERING INSTITUTE,706-882-3833,,"LaGrange, GA 30240",LaGrange,"115 Broad Street, Suite 201"
FLEXIBLE VINYL ALLIANCE,202-721-4125,,"Washington, DC 20036",Washington,"1850 M Street, N.W., Suite 700"
"WELLS FARGO INSURANCE SERVICES USA, INC.",703-932-8332,,"Washington, DC 20006",Washington,"1750 H Street, N.W., Suite 200"
SPI-PAC,202-974-5200,,"Washington, DC 20005",Washington,"1425 K Street, N.W., Suite 500"
SPI REGIONAL ADVISORY COMMITTEE,202-974-5200,,"Washington, DC 20005",Washington,"1425 K Street, N.W., Suite 500"
SPI PUBLIC POLICY COMMITTEE,202-974-5200,,"Washington, DC 20005",Washington,"1425 K Street, N.W., Suite 500"
"SPI FOOD, DRUG AND COSMETIC PACKAGING MATERIALS COMMITTEE",202-974-5200,,"Washington, DC 20005",Washington,"1425 K Street, N.W., Suite 500"
SPI EHS+,202-974-5200,,"Washington, DC 20005",Washington,"1425 K Street, N.W., Suite 500"
AMERICAN PROGRESSIVE BAG ALLIANCE (APBA),202-974-5200,,"Washington, DC 20005",Washington,"1425 K Street, N.W., Suite 500"
SPI FLEXIBLE FILM AND BAG DIVISION,202-974-5200,,"Washington, DC 20005",Washington,"1425 K Street, N.W., Suite 500"
SPI FLEXIBLE VINYL PRODUCTS DIVISION,202-974-5200,,"Washington, DC 20005",Washington,"1425 K Street, N.W., Suite 500"
SPI COMMITTEE ON EQUIPMENT STATISTICS,202-974-5200,,"Washington, DC 20005",Washington,"1425 K Street, N.W., Suite 500"
SPI BRAND OWNERS COUNCIL,202-974-5200,,"Washington, DC 20005",Washington,"1425 K Street, N.W., Suite 500"
"PLASTICS CHAMPION, THE",202-974-5200,,"Washington, DC 20005",Washington,"1425 K Street, N.W., Suite 500"
PLASTICS TOO VALUABLE TO WASTE,202-974-5200,,"Washington, DC 20005",Washington,"1425 K Street, N.W., Suite 500"
PLASTICS MAKE IT POSSIBLE,202-974-5200,,"Washington, DC 20005",Washington,"1425 K Street, N.W., Suite 500"
OPERATION CLEAN SWEEP,202-974-5200,,"Washington, DC 20005",Washington,"1425 K Street, N.W., Suite 500"
"APBA, A BAG'S LIFE",202-974-5200,,"Washington, DC 20005",Washington,"1425 K Street, N.W., Suite 500"
ICS LASER USA,248-310-8991,,"Warren, MI 48092",Warren,27186 Dequindre
RAMIX,+31 523 624 598,,,,
SIPA SPA,0438 ,,,,
MACPLAS,+39 02 82283775,+39 02 57512490,,,
PLAST 2015,+39 02 82283743,+39 02 57512490,,,
HOPPMANN B.V.,+31 0 74 2467370,,,,
STORK IMM,+31 0 74-2405000,+31 0 74-2405009,,,
AST TECHNOLOGY,+44 (0) 2033 990999,,,,
TOOLINGDOCS LLC,419-281-0790,419-281-0426,"Ashland, OH 44805",Ashland,2112 South Baney Road
ROEHR TOOL CORPORATION,978-562-4488,978-562-3660,"Hudson, MA 01749",Hudson,399 River Road
INFINITY LTL ENGINEERED COMPOUNDS,856-467-3030,856-467-3033,"Swedesboro, NJ 08085",Swedesboro,2079 Center Square Rd.
"LTL COLOR COMPOUNDERS, INC.",215-736-1126,215-736-1128,"Morrisville, PA 19067",Morrisville,20 Progress Drive
MULTITECH,508-452-1000,,"Worcester, MA 01610",Worcester,94 Gardner Street
CONTURA MTC GMBH,49 (0) 163 ,+49 (0) 2373 ,,,
CENTERLINE ROBOT REMANUFACTURING,508-326-1247,508-845-2418,"Shrewsbury, MA 01545",Shrewsbury,820 Boston Turnpike
ENGIN PLAST SRL,+39-0532-897178,+39-0532-896365,,,
COMAV SRL,+39-0532-848348,+39-0532-848390,,,
BARUFFALDI PLASTIC TECHNOLOGY S.R.L,+39-0532-92892,+39-0532-903711,,,
SPI FLUOROPOLYMERS DIVISION,202-974-5200,,"Washington, DC 20005",Washington,"1425 K Street, N.W., Suite 500"
SPI MACHINERY SAFETY STANDARDS COMMITTEE,202-974-5200,,"Washington, DC 20005",Washington,"1425 K Street, N.W., Suite 500"
SPI PHARMACEUTICAL AND MEDICAL DEVICE APPLICATIONS COMMITTEE,202-974-5200,,"Washington, DC 20005",Washington,"1425 K Street, N.W., Suite 500"
